,spot_x,spot_y,cell_count,Smooth muscle cells_percentage,Fibroblast_percentage,Atrial cardiomyocytes_percentage,Cardiomyocytes_percentage,Endothelium_percentage,Epicardium_percentage,Schwan progenitors_percentage,Ventricular cardiomyocytes_percentage,Cell_Num,New_X,New_Y
768,9906.184098989308,4847.166666666666,3,0.0,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,768,475.717441167,209.875458464
769,10223.726747043602,4847.166666666666,2,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,769,493.837410848,209.98618452
770,10541.269395097896,4847.166666666666,6,0.0,16.666666666666664,50.0,0.0,33.33333333333333,0.0,0.0,0.0,770,510.029440235,210.063176926
771,10858.81204315219,4847.166666666666,8,0.0,12.5,62.5,0.0,25.0,0.0,0.0,0.0,771,519.191440597,219.790031895
772,11176.354691206483,4847.166666666666,16,0.0,12.5,81.25,6.25,0.0,0.0,0.0,0.0,772,536.043112074,219.367053015
773,11493.897339260779,4847.166666666666,10,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,773,553.512974229,219.463547256
774,11811.439987315072,4847.166666666666,13,0.0,0.0,76.92307692307693,0.0,7.6923076923076925,15.384615384615385,0.0,0.0,774,571.099541085,219.265960222
775,12128.982635369366,4847.166666666666,12,0.0,8.333333333333332,75.0,0.0,8.333333333333332,8.333333333333332,0.0,0.0,775,588.179661058,219.28551875
776,12446.525283423662,4847.166666666666,11,0.0,9.090909090909092,27.27272727272727,0.0,27.27272727272727,36.36363636363637,0.0,0.0,776,596.887208894,229.985686773
777,13399.153227586543,4847.166666666666,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,777,657.987092125,239.935167216
778,13716.695875640837,4847.166666666666,11,0.0,9.090909090909092,81.81818181818183,0.0,0.0,9.090909090909092,0.0,0.0,778,675.014211419,239.928109869
779,14034.238523695132,4847.166666666666,9,0.0,0.0,77.77777777777779,0.0,22.22222222222222,0.0,0.0,0.0,779,692.030292088,239.92519554
780,14351.781171749426,4847.166666666666,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,780,710.00263871,239.936407721
781,14669.32381980372,4847.166666666666,5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,781,726.968291236,239.93165497
782,14986.866467858015,4847.166666666666,4,0.0,0.0,25.0,0.0,0.0,75.0,0.0,0.0,782,743.98802887,239.925415756
783,538.6759813876275,5030.499999999999,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,783,1.21382186705,260.00205911
784,856.2186294419217,5030.499999999999,10,0.0,0.0,50.0,0.0,10.0,40.0,0.0,0.0,784,16.9819917903,259.688309566
785,1173.7612774962158,5030.499999999999,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,785,33.9623700287,259.664473087
786,1491.30392555051,5030.499999999999,14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,786,50.9684824383,259.64627466
787,1808.8465736048042,5030.499999999999,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,787,68.9249854942,259.642265192
788,2126.3892216590984,5030.499999999999,16,0.0,12.5,81.25,0.0,6.25,0.0,0.0,0.0,788,85.9006287477,259.64493082
789,2443.9318697133926,5030.499999999999,18,0.0,0.0,88.88888888888889,5.555555555555555,5.555555555555555,0.0,0.0,0.0,789,102.867991588,259.516691291
790,2761.474517767687,5030.499999999999,16,0.0,0.0,93.75,6.25,0.0,0.0,0.0,0.0,790,111.615578769,248.445009774
791,3079.017165821981,5030.499999999999,10,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,791,129.092937355,248.910077221
792,3396.5598138762753,5030.499999999999,6,0.0,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,792,138.033401978,239.988151779
793,3714.1024619305695,5030.499999999999,6,0.0,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,793,154.97919469,239.891976731
794,4031.6451099848637,5030.499999999999,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,794,172.576387233,239.789041005
795,6889.528942473511,5030.499999999999,7,0.0,0.0,85.71428571428571,0.0,14.285714285714285,0.0,0.0,0.0,795,318.662796914,224.219111556
796,7207.071590527806,5030.499999999999,12,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,796,334.373620363,222.374792563
797,7524.6142385821,5030.499999999999,14,7.142857142857142,0.0,92.85714285714286,0.0,0.0,0.0,0.0,0.0,797,345.987573105,219.162636169
798,7842.156886636394,5030.499999999999,7,14.285714285714285,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,798,362.967361757,219.046487469
799,8159.699534690688,5030.499999999999,9,0.0,0.0,88.88888888888889,0.0,11.11111111111111,0.0,0.0,0.0,799,380.734408163,219.124312101
800,8477.242182744982,5030.499999999999,14,21.428571428571427,35.714285714285715,14.285714285714285,7.142857142857142,7.142857142857142,14.285714285714285,0.0,0.0,800,398.053121892,219.058500361
801,8794.784830799277,5030.499999999999,18,11.11111111111111,16.666666666666664,11.11111111111111,0.0,0.0,61.111111111111114,0.0,0.0,801,415.05651852,219.047894963
802,9112.327478853571,5030.499999999999,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,802,432.781247088,219.133260966
803,9429.870126907865,5030.499999999999,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,803,449.788374784,219.113316962
804,9747.41277496216,5030.499999999999,8,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,804,467.052319938,219.074272138
805,10064.955423016454,5030.499999999999,5,0.0,0.0,20.0,0.0,80.0,0.0,0.0,0.0,805,484.219540817,219.081241348
806,10700.040719125042,5030.499999999999,3,0.0,33.33333333333333,0.0,0.0,66.66666666666666,0.0,0.0,0.0,806,510.160566279,229.836097036
807,11017.583367179335,5030.499999999999,2,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,807,528.128633352,229.588362226
808,11335.12601523363,5030.499999999999,7,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,808,545.22851658,229.727216995
809,11652.668663287925,5030.499999999999,9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,809,562.140202053,229.705191427
810,11970.211311342218,5030.499999999999,9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,810,579.892815324,230.016485257
811,12287.753959396514,5030.499999999999,18,0.0,0.0,77.77777777777779,0.0,22.22222222222222,0.0,0.0,0.0,811,588.267095732,239.676514195
812,12605.296607450808,5030.499999999999,10,0.0,0.0,10.0,0.0,20.0,70.0,0.0,0.0,812,605.999371374,239.902742575
813,13240.381903559395,5030.499999999999,5,0.0,0.0,40.0,0.0,20.0,40.0,0.0,0.0,813,648.546866725,248.788987482
814,13557.924551613689,5030.499999999999,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,814,666.854251283,249.046737504
815,13875.467199667984,5030.499999999999,5,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,815,684.0158716,249.026915747
816,14193.009847722278,5030.499999999999,6,0.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,816,701.014863201,249.016007953
817,14510.552495776572,5030.499999999999,5,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,817,717.952245331,249.13246219
818,14828.095143830868,5030.499999999999,8,0.0,0.0,87.5,0.0,0.0,12.5,0.0,0.0,818,735.934877795,249.080692765
819,15145.637791885161,5030.499999999999,5,0.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,819,753.036079845,249.062276466
820,16733.351032156632,5030.499999999999,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,820,833.026037943,247.134007032
821,697.4473054147746,5213.833333333332,3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,821,7.93391712314,269.932896687
822,1014.9899534690688,5213.833333333332,8,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,822,25.9318734713,269.922962636
823,1332.532601523363,5213.833333333332,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,823,42.8960183534,269.949286595
824,1650.0752495776571,5213.833333333332,8,0.0,0.0,87.5,0.0,12.5,0.0,0.0,0.0,824,59.8952797278,269.938860055
825,1967.6178976319513,5213.833333333332,11,0.0,9.090909090909092,81.81818181818183,0.0,9.090909090909092,0.0,0.0,0.0,825,76.8982708534,269.932066435
826,2285.1605456862453,5213.833333333332,12,0.0,8.333333333333332,75.0,0.0,16.666666666666664,0.0,0.0,0.0,826,94.9279362605,269.962184708
827,2602.70319374054,5213.833333333332,15,0.0,0.0,93.33333333333333,6.666666666666667,0.0,0.0,0.0,0.0,827,111.999327294,269.977461251
828,2920.2458417948337,5213.833333333332,21,0.0,9.523809523809524,85.71428571428571,4.761904761904762,0.0,0.0,0.0,0.0,828,128.980842911,269.667840592
829,3237.7884898491284,5213.833333333332,20,0.0,10.0,70.0,0.0,15.0,5.0,0.0,0.0,829,138.055065667,259.909038752
830,3555.331137903422,5213.833333333332,17,0.0,0.0,94.11764705882352,0.0,5.88235294117647,0.0,0.0,0.0,830,147.5091133,249.829045723
831,3872.873785957717,5213.833333333332,18,0.0,0.0,94.44444444444444,0.0,5.555555555555555,0.0,0.0,0.0,831,164.120488625,249.664238667
832,4190.4164340120105,5213.833333333332,8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,832,181.00583519,249.212489335
833,6413.21497039207,5213.833333333332,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,833,285.279790982,230.174597907
834,6730.757618446364,5213.833333333332,11,0.0,0.0,81.81818181818183,0.0,18.181818181818183,0.0,0.0,0.0,834,302.959156163,230.108717667
835,7048.300266500658,5213.833333333332,9,0.0,0.0,11.11111111111111,0.0,88.88888888888889,0.0,0.0,0.0,835,319.969990995,230.069995351
836,7365.842914554953,5213.833333333332,10,0.0,10.0,70.0,0.0,20.0,0.0,0.0,0.0,836,336.969854835,230.008423528
837,7683.385562609247,5213.833333333332,10,0.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,837,354.969272047,229.99517774
838,8000.928210663541,5213.833333333332,9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,838,372.035769212,229.987880215
839,8318.470858717836,5213.833333333332,15,0.0,13.333333333333334,66.66666666666666,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.0,839,389.013170639,229.995805025
840,8636.01350677213,5213.833333333332,15,13.333333333333334,20.0,13.333333333333334,0.0,6.666666666666667,40.0,6.666666666666667,0.0,840,406.680615668,229.974764415
841,8953.556154826425,5213.833333333332,12,0.0,16.666666666666664,66.66666666666666,0.0,0.0,16.666666666666664,0.0,0.0,841,424.040326296,229.970578421
842,9271.098802880719,5213.833333333332,14,0.0,0.0,85.71428571428571,0.0,14.285714285714285,0.0,0.0,0.0,842,441.161816007,229.988206968
843,9588.641450935012,5213.833333333332,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,843,458.022517177,229.992018746
844,9906.184098989308,5213.833333333332,12,0.0,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,844,475.778006953,230.004147976
845,10223.726747043602,5213.833333333332,5,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,845,493.831639631,230.011221781
846,11493.897339260779,5213.833333333332,2,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,846,553.973450985,239.972392564
847,11811.439987315072,5213.833333333332,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,847,570.958309954,240.059506954
848,12128.982635369366,5213.833333333332,8,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,848,579.849618945,249.064750815
849,12446.525283423662,5213.833333333332,14,0.0,0.0,71.42857142857143,0.0,7.142857142857142,21.428571428571427,0.0,0.0,849,596.858321966,249.467802568
850,12764.067931477955,5213.833333333332,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,850,613.973776902,249.111696147
851,13081.61057953225,5213.833333333332,5,0.0,20.0,0.0,0.0,20.0,60.0,0.0,0.0,851,631.7029377,248.346798837
852,13399.153227586543,5213.833333333332,13,0.0,0.0,76.92307692307693,0.0,7.6923076923076925,15.384615384615385,0.0,0.0,852,657.955560414,260.028008128
853,14669.32381980372,5213.833333333332,10,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,853,726.898836365,260.089426947
854,14986.866467858015,5213.833333333332,12,0.0,8.333333333333332,50.0,0.0,0.0,41.66666666666667,0.0,0.0,854,743.959304245,260.013633234
855,15304.409115912309,5213.833333333332,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,855,761.901612339,259.93653258
856,16892.12235618378,5213.833333333332,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,856,835.112024134,254.104721414
857,1173.7612774962158,5397.166666666666,5,0.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,857,33.9184977552,278.944156896
858,1491.30392555051,5397.166666666666,14,7.142857142857142,7.142857142857142,57.14285714285714,0.0,7.142857142857142,21.428571428571427,0.0,0.0,858,51.0330330527,279.132500124
859,1808.8465736048042,5397.166666666666,14,0.0,7.142857142857142,71.42857142857143,0.0,14.285714285714285,7.142857142857142,0.0,0.0,859,68.9896035738,279.384923259
860,2126.3892216590984,5397.166666666666,8,0.0,0.0,87.5,0.0,12.5,0.0,0.0,0.0,860,85.9904584684,279.366089704
861,2443.9318697133926,5397.166666666666,8,12.5,12.5,62.5,0.0,12.5,0.0,0.0,0.0,861,103.045043809,279.383471591
862,2761.474517767687,5397.166666666666,17,0.0,5.88235294117647,76.47058823529412,0.0,0.0,17.647058823529413,0.0,0.0,862,120.427268122,279.509007069
863,3079.017165821981,5397.166666666666,17,0.0,11.76470588235294,41.17647058823529,0.0,5.88235294117647,41.17647058823529,0.0,0.0,863,138.001723232,279.008944183
864,3396.5598138762753,5397.166666666666,15,0.0,26.666666666666668,53.333333333333336,0.0,6.666666666666667,13.333333333333334,0.0,0.0,864,147.031748475,268.943582834
865,3714.1024619305695,5397.166666666666,19,0.0,0.0,89.47368421052632,5.263157894736842,0.0,5.263157894736842,0.0,0.0,865,155.043498509,260.055177938
866,4031.6451099848637,5397.166666666666,19,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,866,168.112766865,255.63858078
867,4349.187758039157,5397.166666666666,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,867,189.45035831,259.35150224
868,4666.730406093452,5397.166666666666,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,868,198.894922233,249.778007592
869,4984.273054147747,5397.166666666666,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,869,215.662791461,249.079686594
870,5619.358350256334,5397.166666666666,4,0.0,25.0,25.0,0.0,50.0,0.0,0.0,0.0,870,242.749471218,241.382600686
871,5936.900998310629,5397.166666666666,5,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,871,259.197601625,240.031953877
872,6254.443646364924,5397.166666666666,9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,872,276.774471834,240.009686297
873,6571.986294419217,5397.166666666666,22,0.0,0.0,90.9090909090909,0.0,9.090909090909092,0.0,0.0,0.0,873,293.967749111,239.949435379
874,6889.528942473511,5397.166666666666,7,0.0,0.0,71.42857142857143,0.0,28.57142857142857,0.0,0.0,0.0,874,311.896298192,239.9096271
875,7207.071590527806,5397.166666666666,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,875,329.005324383,239.959740075
876,7524.6142385821,5397.166666666666,6,0.0,0.0,16.666666666666664,0.0,83.33333333333334,0.0,0.0,0.0,876,345.944215056,239.95006239
877,7842.156886636394,5397.166666666666,17,0.0,0.0,82.35294117647058,0.0,17.647058823529413,0.0,0.0,0.0,877,362.971169177,239.913047019
878,8159.699534690688,5397.166666666666,14,0.0,7.142857142857142,85.71428571428571,0.0,7.142857142857142,0.0,0.0,0.0,878,380.637909792,239.862216664
879,8477.242182744982,5397.166666666666,12,8.333333333333332,50.0,16.666666666666664,0.0,0.0,8.333333333333332,16.666666666666664,0.0,879,398.114683375,239.880789576
880,8794.784830799277,5397.166666666666,12,0.0,8.333333333333332,91.66666666666666,0.0,0.0,0.0,0.0,0.0,880,415.031197351,239.899556798
881,9112.327478853571,5397.166666666666,14,0.0,7.142857142857142,78.57142857142857,0.0,14.285714285714285,0.0,0.0,0.0,881,432.712507911,239.908858743
882,9429.870126907865,5397.166666666666,11,0.0,0.0,72.72727272727273,0.0,27.27272727272727,0.0,0.0,0.0,882,449.716503671,239.88133971
883,9747.41277496216,5397.166666666666,8,0.0,0.0,87.5,12.5,0.0,0.0,0.0,0.0,883,467.054118174,239.971869008
884,10064.955423016454,5397.166666666666,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,884,484.016395885,240.079747939
885,10382.498071070748,5397.166666666666,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,885,492.752734779,249.13064224
886,12287.753959396514,5397.166666666666,9,0.0,0.0,77.77777777777779,0.0,22.22222222222222,0.0,0.0,0.0,886,588.692678372,259.646356356
887,12605.296607450808,5397.166666666666,6,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,887,606.013023468,259.902076048
888,13240.381903559395,5397.166666666666,15,0.0,6.666666666666667,86.66666666666667,0.0,0.0,6.666666666666667,0.0,0.0,888,648.959863712,269.980023688
889,13557.924551613689,5397.166666666666,7,0.0,0.0,71.42857142857143,0.0,28.57142857142857,0.0,0.0,0.0,889,666.859141638,270.012368558
890,14510.552495776572,5397.166666666666,5,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,890,709.910853072,260.133286748
891,14828.095143830868,5397.166666666666,13,0.0,0.0,84.61538461538461,0.0,15.384615384615385,0.0,0.0,0.0,891,735.093723408,269.534668007
892,15145.637791885161,5397.166666666666,10,10.0,10.0,40.0,0.0,0.0,40.0,0.0,0.0,892,753.001364572,269.918810816
893,1650.0752495776571,5580.499999999999,10,0.0,10.0,40.0,0.0,0.0,50.0,0.0,0.0,893,60.0242419649,289.890500966
894,1967.6178976319513,5580.499999999999,10,0.0,20.0,40.0,0.0,10.0,30.0,0.0,0.0,894,76.9538473017,289.95337467
895,2285.1605456862453,5580.499999999999,8,0.0,12.5,50.0,0.0,0.0,37.5,0.0,0.0,895,94.9376644118,289.945624266
896,2602.70319374054,5580.499999999999,9,11.11111111111111,11.11111111111111,44.44444444444444,0.0,0.0,33.33333333333333,0.0,0.0,896,111.983090887,289.920464699
897,2920.2458417948337,5580.499999999999,7,0.0,0.0,28.57142857142857,0.0,0.0,71.42857142857143,0.0,0.0,897,129.061435741,289.854757053
898,3237.7884898491284,5580.499999999999,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,898,146.860056425,289.736854311
899,3555.331137903422,5580.499999999999,6,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,899,153.578591078,273.637412453
900,3872.873785957717,5580.499999999999,17,0.0,0.0,88.23529411764706,0.0,0.0,11.76470588235294,0.0,0.0,900,160.080689622,265.447166702
901,4190.4164340120105,5580.499999999999,17,0.0,0.0,94.11764705882352,5.88235294117647,0.0,0.0,0.0,0.0,901,160.641675509,253.222472154
902,4507.959082066304,5580.499999999999,13,0.0,0.0,92.3076923076923,0.0,7.6923076923076925,0.0,0.0,0.0,902,192.950857063,264.192441966
903,4825.501730120599,5580.499999999999,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,903,211.287917937,262.279474657
904,5460.587026229187,5580.499999999999,5,0.0,20.0,40.0,0.0,40.0,0.0,0.0,0.0,904,237.046882525,253.247572299
905,5778.129674283481,5580.499999999999,15,0.0,0.0,66.66666666666666,6.666666666666667,26.666666666666668,0.0,0.0,0.0,905,250.627065387,249.474627186
906,6095.672322337776,5580.499999999999,12,0.0,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,906,267.813730545,249.36494049
907,6413.21497039207,5580.499999999999,19,0.0,0.0,94.73684210526315,0.0,5.263157894736842,0.0,0.0,0.0,907,285.452026163,249.478323354
908,6730.757618446364,5580.499999999999,14,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,908,302.974998844,249.356837441
909,7048.300266500658,5580.499999999999,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,909,320.011246715,249.338599054
910,7365.842914554953,5580.499999999999,8,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,910,337.030042077,249.361369421
911,7683.385562609247,5580.499999999999,11,0.0,0.0,81.81818181818183,0.0,18.181818181818183,0.0,0.0,0.0,911,354.992195577,249.389020619
912,8000.928210663541,5580.499999999999,10,0.0,0.0,70.0,0.0,20.0,0.0,10.0,0.0,912,372.067761159,249.307180213
913,8318.470858717836,5580.499999999999,15,26.666666666666668,46.666666666666664,13.333333333333334,0.0,0.0,6.666666666666667,6.666666666666667,0.0,913,389.16408196,249.288923019
914,8636.01350677213,5580.499999999999,10,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,914,406.502085963,249.472922423
915,8953.556154826425,5580.499999999999,13,0.0,7.6923076923076925,76.92307692307693,0.0,15.384615384615385,0.0,0.0,0.0,915,424.13090407,249.296620531
916,9271.098802880719,5580.499999999999,15,0.0,0.0,86.66666666666667,6.666666666666667,6.666666666666667,0.0,0.0,0.0,916,441.232306512,249.335884144
917,9588.641450935012,5580.499999999999,12,0.0,0.0,91.66666666666666,8.333333333333332,0.0,0.0,0.0,0.0,917,458.153393722,249.26103542
918,9906.184098989308,5580.499999999999,8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,918,466.618308503,259.723747921
919,10223.726747043602,5580.499999999999,5,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,919,484.871975616,259.919811637
920,12128.982635369366,5580.499999999999,5,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,920,584.243570097,263.559008027
921,12446.525283423662,5580.499999999999,11,0.0,0.0,54.54545454545454,0.0,0.0,45.45454545454545,0.0,0.0,921,599.258802707,267.576073163
922,13081.61057953225,5580.499999999999,13,0.0,0.0,61.53846153846154,0.0,7.6923076923076925,30.76923076923077,0.0,0.0,922,640.401357172,279.549453726
923,13399.153227586543,5580.499999999999,12,0.0,8.333333333333332,83.33333333333334,0.0,8.333333333333332,0.0,0.0,0.0,923,657.973667382,279.36755903
924,14669.32381980372,5580.499999999999,11,0.0,0.0,90.9090909090909,0.0,9.090909090909092,0.0,0.0,0.0,924,718.11904717,269.880981867
925,14986.866467858015,5580.499999999999,11,0.0,0.0,63.63636363636363,0.0,27.27272727272727,9.090909090909092,0.0,0.0,925,739.097668142,271.897811557
926,15304.409115912309,5580.499999999999,4,25.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,926,759.257744895,272.535287603
927,1808.8465736048042,5763.833333333332,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,927,68.9485407732,299.946290419
928,2126.3892216590984,5763.833333333332,4,0.0,50.0,25.0,0.0,0.0,25.0,0.0,0.0,928,85.9264815949,299.952474454
929,2443.9318697133926,5763.833333333332,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,929,102.953774886,300.006612055
930,3714.1024619305695,5763.833333333332,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,930,146.409700859,268.158653572
931,4031.6451099848637,5763.833333333332,11,9.090909090909092,9.090909090909092,63.63636363636363,0.0,9.090909090909092,9.090909090909092,0.0,0.0,931,163.958444419,271.152974153
932,4349.187758039157,5763.833333333332,16,0.0,6.25,81.25,0.0,12.5,0.0,0.0,0.0,932,186.851011696,274.811412606
933,4666.730406093452,5763.833333333332,3,0.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,933,198.12009533,278.707953226
934,5301.8157022020405,5763.833333333332,4,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,934,223.27998186,268.936127366
935,5619.358350256334,5763.833333333332,15,0.0,0.0,60.0,13.333333333333334,26.666666666666668,0.0,0.0,0.0,935,241.905009433,260.068833387
936,5936.900998310629,5763.833333333332,10,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,936,259.079829864,260.003396484
937,6254.443646364924,5763.833333333332,13,0.0,0.0,92.3076923076923,0.0,7.6923076923076925,0.0,0.0,0.0,937,276.87020591,259.911070042
938,6571.986294419217,5763.833333333332,13,0.0,0.0,76.92307692307693,15.384615384615385,7.6923076923076925,0.0,0.0,0.0,938,293.945010186,260.000116875
939,6889.528942473511,5763.833333333332,9,0.0,0.0,22.22222222222222,0.0,77.77777777777779,0.0,0.0,0.0,939,311.867242943,259.979455892
940,7207.071590527806,5763.833333333332,13,0.0,0.0,69.23076923076923,0.0,30.76923076923077,0.0,0.0,0.0,940,328.973289551,259.963320846
941,7524.6142385821,5763.833333333332,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,941,345.948538865,259.9649723
942,7842.156886636394,5763.833333333332,8,0.0,0.0,62.5,0.0,25.0,0.0,12.5,0.0,942,362.962581179,259.940815862
943,8159.699534690688,5763.833333333332,10,30.0,10.0,30.0,0.0,0.0,30.0,0.0,0.0,943,380.732456289,259.881823528
944,8477.242182744982,5763.833333333332,11,9.090909090909092,45.45454545454545,27.27272727272727,0.0,0.0,9.090909090909092,9.090909090909092,0.0,944,398.092028719,259.932346332
945,8794.784830799277,5763.833333333332,13,0.0,15.384615384615385,69.23076923076923,0.0,15.384615384615385,0.0,0.0,0.0,945,415.062123166,259.931322239
946,9112.327478853571,5763.833333333332,16,0.0,0.0,81.25,6.25,12.5,0.0,0.0,0.0,946,432.825842929,259.922748753
947,9429.870126907865,5763.833333333332,14,0.0,0.0,85.71428571428571,0.0,14.285714285714285,0.0,0.0,0.0,947,449.886911135,259.980613618
948,9747.41277496216,5763.833333333332,11,0.0,0.0,90.9090909090909,0.0,9.090909090909092,0.0,0.0,0.0,948,458.260112886,269.809693393
949,10064.955423016454,5763.833333333332,12,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,949,475.997511856,269.953215818
950,10382.498071070748,5763.833333333332,4,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,950,492.775575324,269.486398059
951,10700.040719125042,5763.833333333332,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,951,508.607799222,270.37923792
952,11335.12601523363,5763.833333333332,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,952,544.957135786,269.984283397
953,11970.211311342218,5763.833333333332,6,0.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,953,579.886674213,269.98719806
954,12287.753959396514,5763.833333333332,12,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,954,596.762872672,270.112875096
955,12922.839255505101,5763.833333333332,5,0.0,20.0,20.0,0.0,20.0,40.0,0.0,0.0,955,631.948298583,289.982005132
956,13240.381903559395,5763.833333333332,12,0.0,0.0,91.66666666666666,0.0,8.333333333333332,0.0,0.0,0.0,956,648.951269778,289.985327659
957,13557.924551613689,5763.833333333332,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,957,663.398680867,287.405204027
958,14510.552495776572,5763.833333333332,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,958,709.76306793,279.437021926
959,14828.095143830868,5763.833333333332,8,0.0,0.0,62.5,0.0,37.5,0.0,0.0,0.0,959,727.134661892,279.306508052
960,15145.637791885161,5763.833333333332,13,7.6923076923076925,7.6923076923076925,23.076923076923077,7.6923076923076925,23.076923076923077,30.76923076923077,0.0,0.0,960,744.356856579,279.556521586
961,15463.180439939455,5763.833333333332,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,961,761.904877372,279.259179847
